street,from,to,distance_km,travel_time_min,congestion_level
Rua das Laranjeiras,Intersection_9,Intersection_61,3.65,24.6,0.5
Rua dos Cedros,Intersection_154,Intersection_60,2.39,9.45,0.27
Rua das Palmeiras,Intersection_144,Intersection_143,0.88,16.9,0.41
Rua das Palmeiras,Intersection_40,Intersection_71,2.69,17.45,0.73
Rua das Rosas,Intersection_41,Intersection_54,1.24,10.37,0.28
Rua das Acacias,Intersection_129,Intersection_53,3.37,7.88,0.54
Rua das Palmeiras,Intersection_79,Intersection_137,1.49,9.97,0.39
Rua das Acacias,Intersection_110,Intersection_49,4.06,26.98,0.1
Rua das Acacias,Intersection_50,Intersection_71,4.67,20.05,0.86
Rua dos Passaros,Intersection_21,Intersection_110,4.37,25.47,0.72
Rua da Lua,Intersection_35,Intersection_7,2.72,3.58,0.75
Rua da Lua,Intersection_41,Intersection_71,3.23,25.05,0.58
Rua da Cascata,Intersection_146,Intersection_86,4.48,14.71,0.37
Rua das Oliveiras,Intersection_135,Intersection_76,0.78,6.54,0.23
Rua dos Passaros,Intersection_88,Intersection_149,3.12,23.96,0.74
Rua dos Jacarandas,Intersection_130,Intersection_150,1.61,15.58,0.52
Rua dos Jacarandas,Intersection_110,Intersection_9,1.18,15.69,0.54
Rua dos Cedros,Intersection_97,Intersection_90,3.78,26.96,0.66
Rua do Campo,Intersection_123,Intersection_110,0.5,6.57,0.31
Rua das Acacias,Intersection_64,Intersection_1,3.74,6.77,0.86
Rua da Aurora,Intersection_54,Intersection_140,0.62,11.16,0.17
Rua das Flores,Intersection_7,Intersection_36,4.93,27.72,0.49
Rua das Laranjeiras,Intersection_137,Intersection_57,2.85,27.43,0.81
Rua dos Lirios,Intersection_48,Intersection_109,4.1,3.45,0.64
Rua do Campo,Intersection_0,Intersection_144,1.24,27.68,0.42
Rua dos Jacarandas,Intersection_90,Intersection_28,3.37,26.81,0.42
Rua da Lua,Intersection_65,Intersection_111,3.15,11.41,0.41
Rua das Aguas,Intersection_142,Intersection_42,1.19,25.83,0.83
Rua dos Cravos,Intersection_23,Intersection_21,2.6,25.28,0.3
Rua dos Cravos,Intersection_60,Intersection_4,3.26,26.14,0.65
Rua dos Cedros,Intersection_80,Intersection_36,3.77,18.41,0.43
Rua da Lua,Intersection_127,Intersection_124,2.65,17.48,0.41
Rua das Nuvens,Intersection_93,Intersection_150,3.37,18.28,0.53
Rua das Laranjeiras,Intersection_82,Intersection_64,3.48,25.31,0.78
Rua das Palmeiras,Intersection_49,Intersection_35,4.69,11.85,0.18
Rua dos Girassois,Intersection_143,Intersection_144,2.79,24.37,0.97
Rua dos Lirios,Intersection_148,Intersection_86,1.27,15.14,0.74
Rua dos Cravos,Intersection_82,Intersection_28,1.94,15.73,0.99
Rua das Flores,Intersection_100,Intersection_95,4.58,11.3,0.12
Rua dos Lirios,Intersection_104,Intersection_117,2.19,28.83,0.29
Rua do Sol,Intersection_89,Intersection_7,1.81,12.46,0.97
Rua da Colina,Intersection_150,Intersection_42,4.95,8.98,0.14
Rua dos Pinheiros,Intersection_89,Intersection_59,2.37,6.88,0.14
Rua dos Girassois,Intersection_67,Intersection_30,3.93,7.14,0.22
Rua das Nuvens,Intersection_104,Intersection_126,3.3,17.31,0.53
Rua dos Passaros,Intersection_65,Intersection_78,1.22,24.93,0.17
Rua das Laranjeiras,Intersection_9,Intersection_73,2.29,4.0,1.0
Rua das Margaridas,Intersection_44,Intersection_101,3.69,6.54,0.75
Rua das Rosas,Intersection_103,Intersection_22,4.37,3.89,0.29
Rua dos Cravos,Intersection_1,Intersection_85,0.9,25.98,0.58
Rua das Laranjeiras,Intersection_37,Intersection_1,0.68,5.06,0.52
Rua das Acacias,Intersection_128,Intersection_66,4.67,29.52,0.56
Rua dos Cedros,Intersection_102,Intersection_133,2.62,10.45,0.71
Rua das Violetas,Intersection_110,Intersection_129,1.87,13.16,0.45
Rua das Acacias,Intersection_145,Intersection_149,0.66,23.98,0.21
Rua das Laranjeiras,Intersection_97,Intersection_89,3.42,25.22,0.57
Rua dos Pinheiros,Intersection_79,Intersection_22,4.11,28.29,0.34
Rua das Flores,Intersection_115,Intersection_16,1.78,14.8,0.74
Rua das Flores,Intersection_28,Intersection_12,1.47,20.56,0.18
Rua do Sol,Intersection_59,Intersection_112,3.42,9.51,0.55
Rua das Oliveiras,Intersection_85,Intersection_128,2.74,12.98,0.82
Rua das Palmeiras,Intersection_67,Intersection_49,4.51,30.0,0.16
Rua das Nuvens,Intersection_123,Intersection_53,2.97,12.7,0.42
Rua das Violetas,Intersection_149,Intersection_83,3.81,17.53,0.21
Rua das Acacias,Intersection_80,Intersection_79,1.8,3.0,0.79
Rua das Laranjeiras,Intersection_25,Intersection_63,2.79,6.19,0.94
Rua dos Jacarandas,Intersection_54,Intersection_7,3.09,27.05,0.96
Rua das Oliveiras,Intersection_127,Intersection_96,1.56,2.49,0.6
Rua das Oliveiras,Intersection_146,Intersection_36,4.7,13.39,0.98
Rua das Nuvens,Intersection_24,Intersection_26,2.39,10.46,0.89
Rua dos Cedros,Intersection_33,Intersection_15,3.82,1.72,0.37
Rua dos Girassois,Intersection_11,Intersection_94,3.3,26.72,0.45
Rua do Sol,Intersection_152,Intersection_3,1.94,11.25,0.29
Rua da Montanha,Intersection_97,Intersection_64,4.17,4.26,0.65
Rua dos Cravos,Intersection_60,Intersection_72,4.87,4.11,0.63
Rua da Colina,Intersection_88,Intersection_129,0.81,26.08,0.41
Rua da Montanha,Intersection_79,Intersection_58,4.2,28.19,0.21
Rua das Flores,Intersection_35,Intersection_142,2.04,2.75,0.18
Rua dos Jacarandas,Intersection_49,Intersection_24,3.97,5.96,0.89
Rua da Colina,Intersection_33,Intersection_65,1.13,8.6,0.82
Rua das Rosas,Intersection_40,Intersection_55,3.95,1.57,0.98
Rua das Aguas,Intersection_92,Intersection_28,2.56,15.87,0.41
Rua das Aguas,Intersection_30,Intersection_6,1.21,15.71,0.89
Rua dos Jacarandas,Intersection_39,Intersection_92,0.68,12.29,0.39
Rua da Colina,Intersection_91,Intersection_17,4.46,7.6,0.97
Rua das Acacias,Intersection_39,Intersection_71,1.46,15.96,0.35
Rua do Sol,Intersection_5,Intersection_26,0.96,6.9,0.4
Rua das Violetas,Intersection_73,Intersection_84,1.68,29.72,0.4
Rua das Palmeiras,Intersection_131,Intersection_102,2.43,8.16,0.64
Rua das Acacias,Intersection_66,Intersection_130,4.44,24.68,0.51
Rua das Laranjeiras,Intersection_73,Intersection_13,4.93,22.63,0.62
Rua dos Cravos,Intersection_24,Intersection_134,3.7,19.57,0.98
Rua da Cascata,Intersection_21,Intersection_141,1.81,24.94,0.26
Rua dos Ipes,Intersection_17,Intersection_102,3.97,28.79,0.39
Rua das Oliveiras,Intersection_109,Intersection_120,2.0,7.57,0.95
Rua das Palmeiras,Intersection_23,Intersection_148,3.66,3.86,0.78
Rua da Lua,Intersection_64,Intersection_151,2.03,10.69,0.43
Rua das Oliveiras,Intersection_98,Intersection_22,4.03,11.19,0.28
Rua da Aurora,Intersection_153,Intersection_74,0.78,28.16,0.97
Rua da Aurora,Intersection_80,Intersection_145,3.96,14.52,0.19
Rua do Sol,Intersection_155,Intersection_20,1.76,24.3,0.45
Rua das Rosas,Intersection_25,Intersection_117,4.65,13.78,0.49
Rua das Palmeiras,Intersection_143,Intersection_77,4.7,4.66,0.85
Rua das Orquideas,Intersection_153,Intersection_95,3.16,27.11,0.9
Rua das Laranjeiras,Intersection_6,Intersection_7,3.35,2.54,0.89
Rua da Cascata,Intersection_129,Intersection_77,0.54,13.2,0.65
Rua das Flores,Intersection_5,Intersection_63,1.43,18.81,0.91
Rua das Rosas,Intersection_78,Intersection_144,0.69,20.6,0.37
Rua da Aurora,Intersection_81,Intersection_89,2.46,14.21,0.7
Rua dos Girassois,Intersection_76,Intersection_69,1.51,14.63,0.56
Rua dos Cedros,Intersection_87,Intersection_91,4.05,13.38,0.68
Rua da Colina,Intersection_28,Intersection_150,3.32,17.49,0.76
Rua da Lua,Intersection_108,Intersection_88,3.26,27.82,0.1
Rua da Colina,Intersection_5,Intersection_136,3.21,15.96,0.75
Rua da Cascata,Intersection_62,Intersection_40,1.14,21.93,0.38
Rua das Margaridas,Intersection_53,Intersection_39,1.65,19.83,0.43
Rua das Violetas,Intersection_140,Intersection_13,2.99,24.32,0.62
Rua das Oliveiras,Intersection_115,Intersection_44,2.52,17.54,0.96
Rua das Rosas,Intersection_92,Intersection_29,4.48,6.02,0.58
Rua das Aguas,Intersection_58,Intersection_22,3.86,22.65,0.89
Rua das Palmeiras,Intersection_93,Intersection_61,2.03,26.35,0.61
Rua da Cascata,Intersection_6,Intersection_1,4.85,15.18,0.31
Rua das Violetas,Intersection_36,Intersection_99,1.78,5.23,0.59
Rua dos Jacarandas,Intersection_99,Intersection_47,1.35,25.46,0.16
Rua dos Pinheiros,Intersection_22,Intersection_38,2.55,20.92,0.97
Rua dos Lirios,Intersection_89,Intersection_56,3.98,3.03,0.22
Rua da Colina,Intersection_114,Intersection_100,1.4,29.5,0.82
Rua das Palmeiras,Intersection_94,Intersection_81,2.22,29.13,0.55
Rua da Montanha,Intersection_67,Intersection_29,1.59,25.24,0.44
Rua dos Ipes,Intersection_102,Intersection_131,3.47,26.13,0.67
Rua das Oliveiras,Intersection_27,Intersection_147,4.21,12.45,0.15
Rua das Orquideas,Intersection_37,Intersection_39,4.61,6.26,0.78
Rua da Lua,Intersection_80,Intersection_102,4.33,12.22,0.75
Rua do Sol,Intersection_14,Intersection_87,4.95,23.33,0.46
Rua das Aguas,Intersection_103,Intersection_45,4.61,27.96,0.86
Rua da Cascata,Intersection_140,Intersection_17,2.61,6.92,0.33
Rua das Oliveiras,Intersection_56,Intersection_20,1.42,6.75,0.44
Rua dos Lirios,Intersection_147,Intersection_56,1.54,1.29,0.39
Rua dos Ipes,Intersection_87,Intersection_16,1.57,15.34,0.21
Rua das Oliveiras,Intersection_79,Intersection_90,4.02,16.36,0.62
Rua das Aguas,Intersection_70,Intersection_65,4.98,14.8,0.33
Rua dos Passaros,Intersection_118,Intersection_32,1.95,11.47,0.46
Rua da Montanha,Intersection_105,Intersection_19,4.79,10.64,0.29
Rua das Oliveiras,Intersection_47,Intersection_87,4.53,1.3,0.37
Rua dos Jacarandas,Intersection_155,Intersection_129,0.65,13.8,0.28
Rua da Montanha,Intersection_105,Intersection_96,2.51,23.51,0.73
Rua da Montanha,Intersection_28,Intersection_21,4.56,7.43,0.14
Rua da Aurora,Intersection_74,Intersection_131,4.58,27.35,0.2
Rua das Palmeiras,Intersection_103,Intersection_61,3.15,4.7,0.25
Rua dos Cravos,Intersection_36,Intersection_73,2.69,5.55,0.3
Rua das Laranjeiras,Intersection_98,Intersection_13,1.84,23.1,0.33
Rua das Oliveiras,Intersection_32,Intersection_15,3.64,1.26,0.45
Rua dos Cedros,Intersection_140,Intersection_70,1.56,6.85,0.41
Rua das Margaridas,Intersection_99,Intersection_33,1.31,16.7,0.7
Rua dos Ipes,Intersection_154,Intersection_133,3.23,8.36,0.71
Rua da Montanha,Intersection_6,Intersection_20,0.59,7.48,0.85
Rua dos Ipes,Intersection_55,Intersection_1,4.33,6.25,0.22
Rua das Rosas,Intersection_67,Intersection_35,2.37,13.31,0.95
Rua da Aurora,Intersection_21,Intersection_36,1.76,29.59,0.73
Rua dos Lirios,Intersection_59,Intersection_13,4.02,18.36,0.79
Rua dos Lirios,Intersection_122,Intersection_134,4.6,2.26,0.74
Rua da Montanha,Intersection_80,Intersection_48,2.56,19.15,0.81
Rua dos Cedros,Intersection_24,Intersection_37,0.55,25.07,0.4
Rua da Lua,Intersection_42,Intersection_140,0.69,27.98,0.13
Rua das Nuvens,Intersection_45,Intersection_91,3.98,20.3,0.98
Rua da Cascata,Intersection_130,Intersection_114,4.13,12.73,0.85
Rua dos Cravos,Intersection_73,Intersection_11,1.62,17.29,0.81
Rua das Palmeiras,Intersection_107,Intersection_150,4.16,22.7,0.45
Rua das Nuvens,Intersection_144,Intersection_34,3.48,19.67,0.82
Rua das Flores,Intersection_95,Intersection_125,2.58,29.49,0.88
Rua das Flores,Intersection_41,Intersection_30,0.61,11.74,0.18
Rua das Palmeiras,Intersection_85,Intersection_2,1.62,6.8,0.46
Rua das Oliveiras,Intersection_65,Intersection_38,1.65,25.44,0.85
Rua das Flores,Intersection_31,Intersection_65,0.58,17.99,0.21
Rua das Aguas,Intersection_53,Intersection_86,3.49,14.24,0.53
Rua dos Girassois,Intersection_20,Intersection_147,3.4,28.62,0.57
Rua das Orquideas,Intersection_69,Intersection_11,0.77,7.88,0.59
Rua da Colina,Intersection_3,Intersection_142,1.17,16.83,0.67
Rua da Montanha,Intersection_130,Intersection_147,0.81,7.39,0.76
Rua das Violetas,Intersection_85,Intersection_111,2.87,5.38,0.65
Rua dos Ipes,Intersection_0,Intersection_90,0.66,16.6,0.7
Rua dos Cedros,Intersection_146,Intersection_126,4.34,2.76,0.47
Rua dos Ipes,Intersection_133,Intersection_86,1.07,13.4,0.13
Rua das Orquideas,Intersection_37,Intersection_121,1.27,1.4,0.51
Rua das Oliveiras,Intersection_118,Intersection_82,3.13,15.83,0.9
Rua das Violetas,Intersection_109,Intersection_129,1.52,22.51,0.47
Rua das Palmeiras,Intersection_9,Intersection_16,2.8,3.33,0.35
Rua das Nuvens,Intersection_69,Intersection_98,3.43,5.51,0.34
Rua da Montanha,Intersection_81,Intersection_54,3.27,9.85,0.23
Rua das Palmeiras,Intersection_114,Intersection_120,3.64,29.17,0.78
Rua dos Cedros,Intersection_144,Intersection_149,2.86,22.12,0.14
Rua das Acacias,Intersection_10,Intersection_56,1.46,8.59,0.55
Rua dos Pinheiros,Intersection_55,Intersection_66,2.84,13.77,0.56
Rua das Oliveiras,Intersection_111,Intersection_135,2.33,22.11,0.24
Rua das Rosas,Intersection_109,Intersection_124,1.61,2.11,0.5
Rua da Lua,Intersection_78,Intersection_88,4.97,25.87,0.53
Rua dos Pinheiros,Intersection_66,Intersection_100,0.9,19.85,0.69
Rua das Acacias,Intersection_51,Intersection_102,2.51,7.38,0.8
Rua das Oliveiras,Intersection_85,Intersection_132,1.02,10.25,0.73
Rua das Flores,Intersection_64,Intersection_70,3.67,5.06,0.58
Rua das Violetas,Intersection_155,Intersection_44,3.87,4.99,0.93
Rua do Sol,Intersection_47,Intersection_68,1.05,17.23,0.33
Rua do Sol,Intersection_126,Intersection_59,4.98,9.36,0.63
Rua das Palmeiras,Intersection_96,Intersection_41,4.77,28.52,0.67
Rua do Campo,Intersection_126,Intersection_131,0.78,8.67,0.12
Rua da Aurora,Intersection_126,Intersection_78,3.15,22.23,0.63
Rua das Orquideas,Intersection_144,Intersection_131,4.46,18.01,0.14
Rua das Flores,Intersection_64,Intersection_23,0.58,17.56,0.91
Rua da Lua,Intersection_53,Intersection_13,3.42,11.22,0.27
Rua dos Lirios,Intersection_87,Intersection_157,3.85,2.67,0.78
Rua do Sol,Intersection_45,Intersection_7,1.94,21.26,0.44
Rua dos Cedros,Intersection_52,Intersection_76,1.23,24.8,0.72
Rua da Montanha,Intersection_62,Intersection_120,1.06,29.9,0.42
Rua dos Cravos,Intersection_154,Intersection_14,3.35,23.15,0.81
Rua das Acacias,Intersection_32,Intersection_112,0.57,19.15,0.23
Rua das Margaridas,Intersection_62,Intersection_1,4.2,28.99,0.99
Rua das Oliveiras,Intersection_11,Intersection_102,2.1,19.63,0.35
Rua dos Cravos,Intersection_149,Intersection_9,3.61,13.13,0.11
Rua das Oliveiras,Intersection_61,Intersection_59,2.74,14.72,0.62
Rua das Oliveiras,Intersection_37,Intersection_106,1.78,11.0,0.74
Rua das Nuvens,Intersection_47,Intersection_79,3.32,5.27,0.41
Rua do Sol,Intersection_55,Intersection_84,4.84,2.49,0.83
Rua das Flores,Intersection_71,Intersection_114,3.63,14.56,0.81
Rua das Flores,Intersection_60,Intersection_124,2.32,10.13,0.27
Rua das Aguas,Intersection_106,Intersection_105,0.6,27.23,0.96
Rua das Palmeiras,Intersection_50,Intersection_55,3.03,19.2,0.38
Rua da Colina,Intersection_50,Intersection_4,2.59,9.6,0.14
Rua das Acacias,Intersection_93,Intersection_48,3.57,15.43,0.12
Rua das Rosas,Intersection_21,Intersection_148,3.24,11.66,0.43
Rua das Palmeiras,Intersection_37,Intersection_97,2.81,14.92,0.32
Rua das Flores,Intersection_117,Intersection_22,2.6,2.68,0.65
Rua das Palmeiras,Intersection_92,Intersection_42,3.92,11.27,0.3
Rua das Aguas,Intersection_61,Intersection_57,1.85,2.65,0.16
Rua das Palmeiras,Intersection_78,Intersection_51,1.47,16.43,0.49
Rua dos Cedros,Intersection_75,Intersection_25,2.36,18.8,0.99
Rua do Sol,Intersection_49,Intersection_83,1.08,23.72,0.67
Rua das Palmeiras,Intersection_1,Intersection_2,3.61,9.52,0.3
Rua dos Passaros,Intersection_66,Intersection_8,4.23,1.38,0.22
Rua das Flores,Intersection_29,Intersection_132,2.97,25.8,0.56
Rua das Aguas,Intersection_15,Intersection_147,1.05,19.29,0.67
Rua da Colina,Intersection_149,Intersection_123,0.99,26.22,0.85
Rua das Orquideas,Intersection_102,Intersection_106,3.71,12.91,0.62
Rua das Laranjeiras,Intersection_20,Intersection_75,2.48,28.37,0.1
Rua da Cascata,Intersection_121,Intersection_116,2.73,27.26,0.75
Rua dos Jacarandas,Intersection_66,Intersection_21,4.23,8.51,0.55
Rua do Campo,Intersection_72,Intersection_93,2.06,12.09,0.11
Rua dos Jacarandas,Intersection_53,Intersection_84,4.83,26.16,0.45
Rua das Flores,Intersection_61,Intersection_144,4.61,6.72,0.79
Rua da Aurora,Intersection_118,Intersection_97,0.9,6.07,0.31
Rua das Oliveiras,Intersection_91,Intersection_42,1.42,7.41,0.62
Rua das Palmeiras,Intersection_138,Intersection_130,3.0,4.42,0.5
Rua dos Lirios,Intersection_96,Intersection_113,3.4,1.18,0.88
Rua dos Ipes,Intersection_109,Intersection_89,4.18,20.7,0.16
Rua da Colina,Intersection_103,Intersection_134,1.05,23.11,0.97
Rua dos Jacarandas,Intersection_30,Intersection_144,4.88,10.33,0.84
Rua dos Ipes,Intersection_61,Intersection_155,0.73,10.68,0.14
Rua dos Pinheiros,Intersection_75,Intersection_147,0.81,8.75,0.54
Rua das Laranjeiras,Intersection_35,Intersection_87,2.25,14.59,0.2
Rua das Orquideas,Intersection_139,Intersection_49,0.88,21.02,0.31
Rua da Cascata,Intersection_2,Intersection_16,1.09,5.8,0.68
Rua dos Pinheiros,Intersection_106,Intersection_89,3.4,4.39,0.82
Rua do Sol,Intersection_141,Intersection_40,1.03,26.19,0.84
Rua da Colina,Intersection_9,Intersection_148,4.07,15.48,0.3
Rua dos Cravos,Intersection_142,Intersection_18,4.26,21.23,0.14
Rua das Margaridas,Intersection_5,Intersection_49,1.07,10.46,0.89
Rua da Montanha,Intersection_88,Intersection_152,1.26,22.11,0.37
Rua dos Cedros,Intersection_128,Intersection_129,0.9,26.06,0.91
Rua dos Passaros,Intersection_134,Intersection_150,0.89,29.89,0.48
Rua das Oliveiras,Intersection_46,Intersection_94,3.99,11.8,0.13
Rua das Oliveiras,Intersection_80,Intersection_34,3.4,14.63,0.42
Rua das Acacias,Intersection_6,Intersection_3,2.15,15.8,0.74
Rua do Campo,Intersection_153,Intersection_5,3.63,3.02,0.44
Rua do Sol,Intersection_93,Intersection_55,1.21,2.17,0.71
Rua da Montanha,Intersection_84,Intersection_28,1.52,13.59,0.35
Rua das Violetas,Intersection_51,Intersection_3,3.13,18.91,0.87
Rua dos Passaros,Intersection_8,Intersection_60,1.29,9.71,0.74
Rua das Nuvens,Intersection_125,Intersection_29,0.94,16.53,0.78
Rua da Montanha,Intersection_89,Intersection_67,0.79,6.47,0.69
Rua das Laranjeiras,Intersection_146,Intersection_85,2.94,4.28,0.11
Rua da Colina,Intersection_146,Intersection_67,0.62,12.01,0.55
Rua das Orquideas,Intersection_18,Intersection_90,3.19,8.03,0.91
Rua do Sol,Intersection_14,Intersection_137,1.04,3.16,0.94
Rua dos Pinheiros,Intersection_17,Intersection_134,4.69,17.61,0.27
Rua das Margaridas,Intersection_87,Intersection_135,3.24,24.82,0.58
Rua das Palmeiras,Intersection_34,Intersection_109,2.69,28.83,0.91
Rua das Aguas,Intersection_114,Intersection_10,2.49,5.49,0.33
Rua dos Cravos,Intersection_28,Intersection_45,2.66,25.82,0.51
Rua das Rosas,Intersection_41,Intersection_80,0.54,29.43,0.65
Rua das Orquideas,Intersection_121,Intersection_110,3.91,29.23,0.79
Rua dos Girassois,Intersection_110,Intersection_94,2.72,25.64,0.44
Rua dos Ipes,Intersection_63,Intersection_110,2.78,4.32,0.1
Rua das Violetas,Intersection_81,Intersection_92,2.28,25.41,0.15
Rua das Flores,Intersection_26,Intersection_134,3.94,21.91,0.87
Rua do Sol,Intersection_98,Intersection_82,3.18,23.19,0.54
Rua dos Pinheiros,Intersection_132,Intersection_93,1.93,28.98,0.31
Rua dos Cravos,Intersection_119,Intersection_99,2.44,2.76,0.4
Rua das Laranjeiras,Intersection_134,Intersection_102,4.0,19.0,0.32
Rua das Flores,Intersection_10,Intersection_68,3.52,21.86,0.81
Rua da Cascata,Intersection_135,Intersection_107,4.67,21.06,0.14
Rua dos Girassois,Intersection_31,Intersection_104,1.23,23.22,0.42
Rua das Aguas,Intersection_87,Intersection_53,1.62,26.21,0.44
Rua das Palmeiras,Intersection_150,Intersection_24,3.05,17.69,0.38
Rua dos Pinheiros,Intersection_79,Intersection_30,3.95,2.93,0.14
Rua dos Passaros,Intersection_0,Intersection_56,4.84,1.64,0.27
Rua dos Jacarandas,Intersection_126,Intersection_73,4.36,1.25,0.19
Rua dos Lirios,Intersection_0,Intersection_22,1.67,22.41,0.9
Rua das Oliveiras,Intersection_75,Intersection_32,4.38,5.78,0.57
Rua dos Lirios,Intersection_80,Intersection_97,3.81,18.05,0.5
Rua das Nuvens,Intersection_157,Intersection_66,0.55,12.17,0.93
Rua do Campo,Intersection_6,Intersection_141,1.09,27.97,0.37
Rua das Violetas,Intersection_0,Intersection_128,0.82,15.43,0.69
Rua da Colina,Intersection_118,Intersection_23,1.95,8.49,0.8
Rua das Rosas,Intersection_69,Intersection_153,4.3,14.68,0.16
Rua das Aguas,Intersection_138,Intersection_88,3.5,17.27,0.29
Rua dos Girassois,Intersection_33,Intersection_82,4.71,25.86,0.28
